Wall time,Step,Value
1679989435.775633,0,0.20262636244297028
1679989489.081584,1,0.19198396801948547
1679989533.536902,2,0.16466842591762543
1679989579.336405,3,0.1603853404521942
1679989625.690478,4,0.15815074741840363
1679989674.747957,5,0.16189250349998474
1679989719.678577,6,0.1464758813381195
1679989764.508297,7,0.1489114612340927
1679989809.888698,8,0.14709728956222534
1679989855.701267,9,0.13707861304283142
1679989902.304618,10,0.13430464267730713
1679989952.489916,11,0.13442462682724
1679990000.898309,12,0.13201940059661865
1679990048.488961,13,0.13538822531700134
1679990096.525128,14,0.13259992003440857
1679990144.489238,15,0.1307121217250824
1679990192.997811,16,0.1295447051525116
1679990241.122937,17,0.13813871145248413
1679990288.702343,18,0.13916075229644775
1679990336.116524,19,0.1376911997795105
1679990383.196832,20,0.14196458458900452
1679990430.267094,21,0.1457601636648178
1679990477.372027,22,0.14273539185523987
1679990525.100935,23,0.14470210671424866
1679990572.46887,24,0.14417976140975952
1679990619.306502,25,0.14255256950855255
1679990666.857232,26,0.14356569945812225
1679990713.711477,27,0.1468903124332428
1679990760.671894,28,0.14163647592067719
1679990808.485714,29,0.14626643061637878
1679990856.063823,30,0.13864755630493164
1679990903.436074,31,0.14148220419883728
1679990950.225601,32,0.14278706908226013
1679990996.529813,33,0.14294511079788208
1679991043.626956,34,0.13690289855003357
1679991090.520598,35,0.14208583533763885
1679991137.822148,36,0.13843703269958496
1679991185.286263,37,0.14236144721508026
1679991232.484373,38,0.13181661069393158
1679991279.695806,39,0.13462558388710022
1679991327.155108,40,0.13623633980751038
1679991374.1174,41,0.13872478902339935
1679991420.975491,42,0.13669192790985107
1679991468.374546,43,0.1306552290916443
1679991515.472375,44,0.13887998461723328
1679991562.544899,45,0.13299717009067535
1679991609.975563,46,0.1323142945766449
1679991656.481368,47,0.13040877878665924
1679991703.824641,48,0.12922820448875427
1679991750.325098,49,0.12622901797294617
1679991798.118311,50,0.12777426838874817
1679991853.587682,51,0.13264423608779907
1679991900.948299,52,0.12745465338230133
1679991948.14175,53,0.13254861533641815
1679991994.834695,54,0.12656453251838684
1679992041.976634,55,0.12891153991222382
1679992103.644481,56,0.13179995119571686
1679992149.887669,57,0.13223902881145477
1679992196.924209,58,0.12549203634262085
1679992245.297859,59,0.1277288943529129
1679992293.417772,60,0.11999073624610901
1679992340.797805,61,0.12234742939472198
1679992388.695375,62,0.12324284762144089
1679992436.37533,63,0.11996831744909286
1679992484.372569,64,0.120067298412323
1679992531.721167,65,0.12267925590276718
1679992578.583186,66,0.12137003242969513
1679992625.348984,67,0.11772843450307846
1679992672.095009,68,0.12329033017158508
1679992718.889433,69,0.11958717554807663
1679992766.000125,70,0.11779853701591492
1679992813.027559,71,0.11807145923376083
1679992859.83192,72,0.11987528204917908
1679992906.619479,73,0.12029847502708435
1679992953.033723,74,0.10835686326026917
1679993000.888624,75,0.11774928867816925
1679993047.223442,76,0.11413712799549103
1679993093.491342,77,0.11501164734363556
1679993140.125296,78,0.11251213401556015
1679993186.953668,79,0.11158795654773712
1679993233.385494,80,0.1126960963010788
1679993281.088553,81,0.10882200300693512
1679993329.12484,82,0.11381847411394119
1679993375.63823,83,0.11140516400337219
1679993423.432716,84,0.10955879837274551
1679993472.230917,85,0.10804776102304459
1679993519.393358,86,0.11144328117370605
1679993566.563149,87,0.11110680550336838
1679993613.413732,88,0.10396985709667206
1679993660.261029,89,0.10882905125617981
1679993707.311876,90,0.10625617206096649
1679993754.064914,91,0.10346633940935135
1679993801.331124,92,0.10483980923891068
1679993848.377016,93,0.10247153043746948
1679993895.798268,94,0.10141050070524216
1679993943.510414,95,0.10003766417503357
1679993991.076212,96,0.10233083367347717
1679994038.001402,97,0.10630638897418976
1679994084.383782,98,0.10288742929697037
1679994131.108738,99,0.09969853609800339
1679994178.142579,100,0.10335865616798401
1679994233.609355,101,0.10111089050769806
1679994280.03952,102,0.09897938370704651
1679994327.979495,103,0.09939208626747131
1679994375.512286,104,0.09635303169488907
1679994422.80311,105,0.09621404856443405
1679994470.441231,106,0.09912152588367462
1679994517.81166,107,0.0960364043712616
1679994564.672354,108,0.09260106086730957
1679994612.651252,109,0.09472164511680603
1679994659.515332,110,0.0950712114572525
1679994705.812922,111,0.09463648498058319
1679994752.725468,112,0.09440840780735016
1679994800.710485,113,0.09498517960309982
1679994847.281715,114,0.09418463706970215
1679994893.901156,115,0.09147661179304123
1679994940.275375,116,0.09406858682632446
1679994987.106595,117,0.09121700376272202
1679995032.462226,118,0.09085104614496231
1679995079.011911,119,0.09078434109687805
1679995126.030918,120,0.08905056118965149
1679995172.917331,121,0.09092602878808975
1679995220.285027,122,0.08876678347587585
1679995266.63786,123,0.08934235572814941
1679995314.233611,124,0.0860363319516182
1679995360.560822,125,0.08681594580411911
1679995407.072268,126,0.08900400996208191
1679995453.483643,127,0.08526676893234253
1679995500.20276,128,0.09060177952051163
1679995547.21167,129,0.08605261147022247
1679995593.7045,130,0.08393203467130661
1679995641.282343,131,0.08443471044301987
1679995688.383829,132,0.08746404945850372
1679995735.410208,133,0.08607510477304459
1679995782.122097,134,0.08532282710075378
1679995828.865295,135,0.08493092656135559
1679995876.173353,136,0.08270760625600815
1679995923.152559,137,0.08250441402196884
1679995970.588036,138,0.08272968977689743
1679996017.883726,139,0.08430088311433792
1679996065.834991,140,0.0822354257106781
1679996114.520914,141,0.08132102340459824
1679996161.510718,142,0.08090806007385254
1679996209.506914,143,0.07933028042316437
1679996257.676586,144,0.07926587760448456
1679996306.066379,145,0.07811415195465088
1679996353.81082,146,0.07630711793899536
1679996401.832137,147,0.07879803329706192
1679996447.750143,148,0.08092860877513885
1679996494.221049,149,0.08040723949670792
1679996545.413436,150,0.07731764018535614
1679996607.223907,151,0.07662559300661087
1679996654.50135,152,0.07483958452939987
1679996702.242504,153,0.07715383917093277
1679996749.240085,154,0.07628738135099411
1679996797.026447,155,0.07590190321207047
1679996846.272857,156,0.07480178028345108
1679996894.153858,157,0.0762433335185051
1679996941.822589,158,0.07339643687009811
1679996989.456796,159,0.07675372809171677
1679997036.823824,160,0.07535901665687561
1679997086.435865,161,0.07359001785516739
1679997134.638368,162,0.07555456459522247
1679997181.971936,163,0.07325701415538788
1679997230.780406,164,0.07268515974283218
1679997278.269179,165,0.07525885850191116
1679997325.56771,166,0.07260475307703018
1679997372.553896,167,0.0738922581076622
1679997421.473616,168,0.071444571018219
1679997469.379172,169,0.0723922997713089
1679997516.964011,170,0.07135503739118576
1679997565.121695,171,0.07131883502006531
1679997614.860713,172,0.06929969787597656
1679997664.018336,173,0.06932798027992249
1679997711.943856,174,0.07044277340173721
1679997759.899669,175,0.07021661102771759
1679997808.36664,176,0.07025882601737976
1679997859.4018,177,0.06824040412902832
1679997908.989662,178,0.065432108938694
1679997958.193427,179,0.06658251583576202
1679998006.737033,180,0.06554333120584488
1679998054.480012,181,0.06880169361829758
1679998103.412042,182,0.06527271866798401
1679998152.776736,183,0.06369595229625702
1679998201.700017,184,0.06463713198900223
1679998250.357698,185,0.06572563946247101
1679998298.904199,186,0.06482556462287903
1679998348.743112,187,0.06728409230709076
1679998397.364132,188,0.06229717284440994
