Wall time,Step,Value
1679989446.262739,0,0.0
1679991806.799742,50,0.0
1679994186.467605,100,0.0
1679996555.98509,150,0.0
1679998994.50264,200,0.20000000298023224
1680001460.357009,250,0.10000000149011612
1680004006.487921,300,0.0
1680006666.249585,350,0.0
1680009301.616742,400,0.0
1680011809.255224,450,0.10000000149011612
1680014373.058841,500,0.0
1680016958.13468,550,0.10000000149011612
1680019602.197584,600,0.4000000059604645
1680022279.983728,650,0.20000000298023224
1680024972.443692,700,0.30000001192092896
1680027651.826946,750,0.0
1680030338.795683,800,0.10000000149011612
1680033036.241049,850,0.20000000298023224
1680035712.253572,900,0.0
