Wall time,Step,Value
1679936361.58539,0,70.9000015258789
1679936820.165445,50,88.80000305175781
1679937331.332543,100,84.0
1679937808.553059,150,86.30000305175781
1679938292.181837,200,80.0
1679938773.288436,250,82.80000305175781
1679939252.782588,300,85.0999984741211
1679939735.638184,350,86.5999984741211
1679940222.9639,400,80.80000305175781
1679940707.456146,450,85.0
1679941198.143093,500,85.80000305175781
1679941694.133161,550,88.0999984741211
1679942191.290023,600,89.5
1679942694.091627,650,84.30000305175781
1679943196.415058,700,87.0999984741211
1679943703.794381,750,85.5
1679944222.609872,800,89.4000015258789
1679944751.632309,850,88.0999984741211
1679945276.339102,900,86.69999694824219
1679945803.922489,950,90.30000305175781
1679946324.624366,1000,87.80000305175781
1679946845.68819,1050,84.5
1679947365.683661,1100,88.5999984741211
1679947885.692257,1150,92.0999984741211
1679948404.833489,1200,87.19999694824219
1679948924.262375,1250,90.5
1679949473.508995,1300,85.0999984741211
1679949991.984391,1350,84.30000305175781
1679950525.902983,1400,91.69999694824219
1679951065.953914,1450,91.5
1679951609.683819,1500,93.0999984741211
1679952152.0188,1550,92.30000305175781
1679952695.049787,1600,88.5999984741211
1679953248.261035,1650,91.19999694824219
1679953794.343437,1700,92.30000305175781
1679954342.144443,1750,89.80000305175781
1679954878.299702,1800,84.69999694824219
1679955384.892969,1850,84.5
1679955895.653095,1900,92.5
1679956396.755523,1950,82.5
1679956895.832263,2000,91.69999694824219
1679957394.869094,2050,89.19999694824219
1679957897.909016,2100,77.80000305175781
1679958398.548208,2150,90.80000305175781
1679958895.704685,2200,88.30000305175781
1679959401.035182,2250,90.80000305175781
1679959905.441299,2300,91.5
1679960406.859088,2350,83.5999984741211
1679960910.893775,2400,86.0
1679961415.674124,2450,90.80000305175781
1679961918.749379,2500,89.30000305175781
1679962423.523083,2550,84.69999694824219
1679962929.75001,2600,89.19999694824219
1679963435.774716,2650,88.69999694824219
1679963943.335967,2700,75.80000305175781
1679964450.765187,2750,73.80000305175781
1679964942.865189,2800,84.19999694824219
1679965448.187043,2850,89.19999694824219
1679965956.534258,2900,75.5
